Year [note 3],Sex,ICD-10 code,Individual cause of death description,<1,01-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+,All ages
2008,Persons,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Persons,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Persons,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,1,0,1,1,2,1,2,1,0,1,0,0,0,0,0,10
2008,Persons,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2008,Persons,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Males,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Males,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,0,2,2,2,6,1,5,2,3,2,0,1,0,0,26
2008,Males,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2008,Males,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2008,Males,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Males,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,1,0,0,2,2,3,0,0,1,1,1,0,0,11
2008,Males,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Males,K70,Alcoholic liver disease,0,0,0,0,0,1,1,1,10,28,28,39,34,32,25,18,7,2,1,0,227
2008,Males,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Males,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4
2008,Males,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Males,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Males,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,1,0,1,0,2,0,1,1,0,1,0,0,0,0,0,7
2008,Males,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2008,Males,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Females,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Females,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,0,1,1,0,3,1,4,3,1,0,0,0,0,0,14
2008,Females,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Females,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Females,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Females,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2008,Females,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Females,K70,Alcoholic liver disease,0,0,0,0,0,0,0,0,7,14,15,24,24,18,15,8,3,1,0,0,129
2008,Females,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Females,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2008,Females,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Females,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Females,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3
2008,Females,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Females,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Persons,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Persons,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,1,1,4,5,8,7,6,5,2,6,0,0,0,0,0,45
2007,Persons,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Persons,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Persons,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Persons,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,4
2007,Persons,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Persons,K70,Alcoholic liver disease,0,0,0,0,0,0,2,11,18,39,33,50,60,46,24,18,10,2,2,0,315
2007,Persons,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Persons,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2007,Persons,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Persons,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Persons,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,1,1,3,0,1,0,1,0,0,0,0,0,7
2007,Persons,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Persons,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Males,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Males,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,1,4,5,5,7,5,4,1,3,0,0,0,0,0,35
2007,Males,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Males,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Males,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Males,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,4
2007,Males,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Males,K70,Alcoholic liver disease,0,0,0,0,0,0,1,6,11,23,21,34,43,34,17,10,7,1,2,0,210
2007,Males,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Males,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2007,Males,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Males,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Males,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,4
2007,Males,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Males,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Females,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Females,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,1,0,0,0,3,0,1,1,1,3,0,0,0,0,0,10
2007,Females,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Females,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Females,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Females,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Females,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Females,K70,Alcoholic liver disease,0,0,0,0,0,0,1,5,7,16,12,16,17,12,7,8,3,1,0,0,105
2007,Females,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Females,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Females,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Females,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Females,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3
2007,Females,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Females,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Persons,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Persons,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,1,2,8,1,3,8,5,2,1,1,0,2,0,0,34
2006,Persons,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2006,Persons,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Persons,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2006,Persons,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
2006,Persons,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Persons,K70,Alcoholic liver disease,0,0,0,0,0,0,4,6,13,20,49,46,52,43,19,23,6,4,1,0,286
2006,Persons,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Persons,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
2006,Persons,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Persons,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Persons,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,1,0,1,0,4,1,0,3,1,1,0,0,0,0,0,12
2006,Persons,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2006,Persons,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Males,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Males,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,1,2,6,0,3,5,3,2,1,1,0,1,0,0,25
2006,Males,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2006,Males,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Males,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2006,Males,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2006,Males,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Males,K70,Alcoholic liver disease,0,0,0,0,0,0,2,4,8,9,31,31,35,28,12,12,2,3,1,0,178
2006,Males,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Males,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
2006,Males,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Males,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Males,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,1,0,1,0,3,0,0,2,1,1,0,0,0,0,0,9
2006,Males,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Males,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Females,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Females,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,0,0,2,1,0,3,2,0,0,0,0,1,0,0,9
2006,Females,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Females,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Females,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Females,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2006,Females,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Females,K70,Alcoholic liver disease,0,0,0,0,0,0,2,2,5,11,18,15,17,15,7,11,4,1,0,0,108
2006,Females,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Females,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Females,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Females,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Females,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3
2006,Females,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2006,Females,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Persons,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Persons,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,0,0,1,3,5,1,4,2,5,4,0,0,0,0,25
2005,Persons,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
2005,Persons,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Persons,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Persons,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,5
2005,Persons,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2005,Persons,K70,Alcoholic liver disease,0,0,0,0,0,0,3,3,12,26,38,40,60,33,23,13,9,4,1,0,265
2005,Persons,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Persons,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,1,1,2,1,1,2,0,0,0,0,0,0,0,8
2005,Persons,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Persons,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Persons,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,2,4,3,2,2,0,0,0,0,0,0,0,13
2005,Persons,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Persons,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2005,Males,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Males,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,0,0,1,2,3,1,0,2,4,2,0,0,0,0,15
2005,Males,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
2005,Males,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Males,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Males,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3
2005,Males,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2005,Males,K70,Alcoholic liver disease,0,0,0,0,0,0,1,2,7,18,20,25,39,23,17,7,9,2,1,0,171
2005,Males,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Males,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,7
2005,Males,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Males,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Males,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,2,1,2,1,1,0,0,0,0,0,0,0,7
2005,Males,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Males,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2005,Females,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Females,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,0,0,10
2005,Females,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Females,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Females,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Females,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
2005,Females,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2005,Females,K70,Alcoholic liver disease,0,0,0,0,0,0,2,1,5,8,18,15,21,10,6,6,0,2,0,0,94
2005,Females,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Females,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2005,Females,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Females,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Females,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,6
2005,Females,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Females,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Persons,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Persons,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,1,2,4,7,7,2,5,3,2,2,1,0,1,0,37
2004,Persons,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2004,Persons,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Persons,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Persons,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2004,Persons,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Persons,K70,Alcoholic liver disease,0,0,0,0,0,0,2,4,15,25,44,43,35,32,29,17,7,4,2,0,259
2004,Persons,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Persons,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3
2004,Persons,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Persons,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Persons,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,0,1,0,1,3,3,3,2,2,0,1,0,1,0,0,17
2004,Persons,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Persons,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Males,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Males,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,0,2,2,5,5,2,3,2,2,2,1,0,0,0,26
2004,Males,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Males,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Males,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Males,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2004,Males,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Males,K70,Alcoholic liver disease,0,0,0,0,0,0,1,3,7,18,26,28,25,19,21,12,3,1,0,0,164
2004,Males,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Males,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3
2004,Males,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Males,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Males,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,0,1,0,1,0,1,2,1,2,0,1,0,0,0,0,9
2004,Males,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
